bin_center,counts,errors
0.007375000000000001,1616.0,40.19950248448356
0.007625000000000002,1546.0,39.319206502675
0.007875000000000002,1635.0,40.43513323831146
0.008125000000000002,1657.0,40.70626487409524
0.008375000000000002,1688.0,41.08527716834828
0.008625000000000002,1613.0,40.162171256046406
0.008875000000000003,1662.0,40.76763422127902
0.009125000000000003,1653.0,40.65710270051225
0.009375,1727.0,41.557189510360296
0.009624999999999996,1701.0,41.24318125460256
0.009874999999999997,1670.0,40.8656334834051
0.010124999999999997,1763.0,41.98809355043403
0.010374999999999997,1729.0,41.58124577258358
0.010624999999999997,1734.0,41.641325627314025
0.010874999999999998,1670.0,40.8656334834051
0.011124999999999998,1728.0,41.569219381653056
0.011374999999999998,1677.0,40.95119045888654
0.011624999999999998,1759.0,41.94043395102154
