runnum,run_type,target,phase,xbj,q2,ebeam,ibeam_1,ibeam_2,ibeam_4a,ibeam_4c,qbeam_1,qbeam_2,qbeam_4a,qbeam_4c,hms_p,hms_th,hms_th_rad,ps3,ps4,trackeff,nu,boil_corr,epsilon,weight,3of4_rate,3of4_counts,elclean_rate,elclean_counts
25412,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,57.593,60.149,60.49,60.43,15645.195,16339.38,16432.175,16416.202,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.999,7.0296,1.054527,0.03071275212073593,5.2877481244243425,,39.174,8.142,2211891.0
25413,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,43.171,45.01,45.15,45.06,12613.702,13151.079,13192.24,13166.46,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.9989,7.0296,1.029799,0.03071275212073593,5.154665131644808,,30.001,6.229,1819920.0
25414,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,33.611,35.086,35.12,35.08,9517.126,9934.715,9946.09,9934.662,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.9992,7.0296,1.015517,0.03071275212073593,3.0554677838554967,,23.743,4.931,1396102.0
25415,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,18.983,19.819,19.81,19.8,5660.038,5909.267,5907.08,5905.254,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9992,7.0296,1.007815,0.03071275212073593,2.024024276361841,,13.457,2.802,835432.0
25416,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,9.332,9.778,9.752,9.748,2326.853,2438.058,2431.562,2430.612,-3.642,16.75,0.2923426497090502,-1.0,1.0,0.9991,7.0296,1.003297,0.03071275212073593,1.0109844866077706,,6.66,1.391,346760.0
25417,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,9.368,9.807,9.781,9.777,2680.914,2806.442,2799.084,2797.847,-3.642,16.75,0.2923426497090502,-1.0,1.0,0.9992,7.0296,1.001873,0.03071275212073593,1.0095095195595076,,6.672,1.396,399454.0
25418,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,19.047,19.775,19.77,19.77,4935.903,5124.56,5124.255,5124.549,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9991,7.0296,1.007226,0.03071275212073593,2.0232265392710707,,13.416,2.788,722378.0
25420,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,31.217,32.382,32.43,32.42,7429.711,7706.908,7718.807,7716.195,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.9991,7.0296,1.01842,0.03071275212073593,3.0580122109898915,,21.716,4.513,1074038.0
25421,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,43.167,44.998,45.15,45.09,12228.639,12747.231,12792.933,12773.955,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.9989,7.0296,1.035373,0.03071275212073593,5.192223357850247,,29.811,6.198,1755948.0
25422,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,57.636,60.182,60.55,60.5,15224.206,15896.849,15994.913,15982.631,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.999,7.0296,1.072835,0.03071275212073593,5.374704260634753,,38.292,7.98,2107785.0
25431,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,28.124,29.413,29.22,29.13,24243.761,25354.477,25192.66,25111.389,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.9991,7.0296,1.009955,0.03071275212073593,3.0399814899219217,,19.984,4.153,3579739.0
25456,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,43.708,45.71,45.64,45.6,26923.79,28157.136,28116.934,28093.516,3.642,16.75,0.2923426497090502,-1.0,3.0,0.9864,7.0296,1.013308,0.03071275212073593,3.0863121355649388,,67.332,0.299,183996.0
25461,HMSDIS,Cu,I,0.2500167881672161,3.2980601986014344,10.6716,46.912,49.058,49.41,49.41,34493.465,36071.755,36335.966,36331.717,3.642,16.75,0.2923426497090502,-1.0,5.0,0.989,7.0296,1.0,0.03071275212073593,5.06016587830969,,97.248,0.418,307209.0
25470,HMSDIS,Cu,I,0.2500167881672161,3.2980601986014344,10.6716,16.875,17.675,17.55,17.51,11384.248,11923.632,11845.781,11812.722,3.642,16.75,0.2923426497090502,-1.0,2.0,0.9896,7.0296,1.0,0.03071275212073593,2.025494937182232,,35.302,0.149,100264.0
25471,HMSDIS,C,I,0.2500167881672161,3.2980601986014344,10.6716,17.052,17.862,17.74,17.72,13115.98,13738.966,13649.392,13634.633,3.642,16.75,0.2923426497090502,-1.0,2.0,0.9877,7.0296,1.0,0.03071275212073593,2.029533684882934,,36.243,0.15,115392.0
25472,HMSDIS,Al,I,0.2500167881672161,3.2980601986014344,10.6716,33.658,35.188,35.15,35.14,33128.758,34635.488,34605.108,34593.638,3.642,16.75,0.2923426497090502,-1.0,2.0,0.9879,7.0296,1.0,0.03071275212073593,2.032667730796681,,19.014,0.079,78208.0
25473,HMSDIS,LD2,I,0.2500167881672161,3.2980601986014344,10.6716,9.693,10.186,10.16,10.16,6959.233,7313.013,7297.711,7301.136,3.642,16.75,0.2923426497090502,-1.0,2.0,0.988,7.0296,1.003558,0.03071275212073593,2.038445024659595,,30.025,0.129,92937.0
27113,HMSDIS,LH2,II,0.22025059293821722,2.183929871274878,6.449,28.033,27.895,24.53,38.18,27419.078,27283.873,23995.331,37345.455,-1.165,31.278,0.5459040834387864,17.0,-1.0,0.9996,5.284,1.0,0.013158226744883516,17.025019491944814,,45.079,0.799,781651.0
27114,HMSDIS,LH2,II,0.22025059293821722,2.183929871274878,6.449,27.736,27.607,24.22,37.7,21643.945,21543.523,18905.657,29426.549,-1.165,31.278,0.5459040834387864,-1.0,1.0,0.9766,5.284,1.0,0.013158226744883516,1.025016446850147,,44.597,0.79,616391.0
27115,HMSDIS,LH2,II,0.22025059293821722,2.183929871274878,6.449,27.379,27.257,23.97,37.35,16390.539,16317.804,14354.462,22364.336,-1.165,31.278,0.5459040834387864,-1.0,1.0,0.9998,5.284,1.0,0.013158226744883516,1.0033706913928029,,44.009,0.781,467475.0
27118,HMSDIS,LH2,II,0.22025059293821722,2.183929871274878,6.449,27.22,27.13,24.03,37.45,24578.551,24497.881,21698.749,33820.725,-1.165,31.278,0.5459040834387864,17.0,-1.0,0.9996,5.284,1.0,0.013158226744883516,17.008163374158368,,43.998,0.781,705177.0
27119,HMSDIS,LH2,II,0.22025059293821722,2.183929871274878,6.449,27.507,27.399,24.29,37.86,27946.883,27837.348,24679.265,38472.524,-1.165,31.278,0.5459040834387864,-1.0,1.0,0.9998,5.284,1.0,0.013158226744883516,1.0035519033652416,,44.452,0.788,800422.0
27134,HMSDIS,LH2,II,0.22025059293821722,2.183929871274878,6.449,27.636,27.533,24.24,37.78,25263.442,25169.056,22159.356,34536.556,-1.165,31.278,0.5459040834387864,-1.0,1.0,0.9998,5.284,1.0,0.013158226744883516,1.003592181581748,,44.688,0.796,728013.0
27138,HMSDIS,Dummy,II,0.22025059293821722,2.183929871274878,6.449,40.718,40.542,35.65,55.55,37057.18,36897.56,32450.888,50556.741,-1.165,31.278,0.5459040834387864,-1.0,1.0,0.9998,5.284,1.0,0.013158226744883516,1.0003701029254988,,24.296,0.412,375370.0
27159,HMSDIS,LH2,II,0.22025059293821722,2.183929871274878,6.449,50.77,50.595,44.77,69.75,46581.342,46420.994,41082.946,64003.582,-1.165,31.278,0.5459040834387864,-1.0,2.0,0.9998,5.284,1.0,0.013158226744883516,2.0021619825606565,,82.248,1.444,1325310.0
27161,HMSDIS,Dummy,II,0.22025059293821722,2.183929871274878,6.449,41.67,41.475,36.5,56.88,41727.12,41532.06,36554.818,56958.869,-1.165,31.278,0.5459040834387864,-1.0,2.0,0.9997,5.284,1.0,0.013158226744883516,2.000960352917541,,24.943,0.419,419708.0
27174,HMSDIS,LH2,II,0.22025059293821722,2.183929871274878,6.449,30.98,30.825,27.28,42.5,27589.267,27451.817,24302.142,37857.334,-1.165,31.278,0.5459040834387864,-1.0,1.0,0.9998,5.284,1.0,0.013158226744883516,1.0056203336061387,,50.2,0.886,789180.0
27175,HMSDIS,LH2,II,0.22025059293821722,2.183929871274878,6.449,30.935,30.786,27.24,42.45,27607.681,27474.971,24317.122,37887.184,-1.165,31.278,0.5459040834387864,17.0,-1.0,0.9998,5.284,1.0,0.013158226744883516,17.024340619097515,,50.14,0.885,789836.0
27179,HMSDIS,Dummy,II,0.22025059293821722,2.183929871274878,6.449,40.596,40.391,35.79,55.76,41142.55,40934.349,36275.579,56515.112,-1.165,31.278,0.5459040834387864,-1.0,1.0,0.9999,5.284,1.0,0.013158226744883516,1.0005202284969688,,24.279,0.409,414990.0
27192,HMSDIS,LH2,II,0.44067515755994247,4.369584786515816,6.449,55.732,55.566,49.48,77.07,49816.134,49667.423,44228.382,68895.559,-1.165,44.83,0.7824311036690579,-1.0,1.0,0.9999,5.284,1.0,0.01985849246578104,1.000100010001,,11.464,0.196,174835.0
27194,HMSDIS,LH2,II,0.44067515755994247,4.369584786515816,6.449,56.147,55.993,49.57,77.12,37118.127,37016.072,32774.277,50988.913,-1.165,44.83,0.7824311036690579,5.0,-1.0,0.9999,5.284,1.0,0.01985849246578104,5.002551095954342,,11.544,0.197,130418.0
27197,HMSDIS,Dummy,II,0.44067515755994247,4.369584786515816,6.449,41.577,41.362,36.67,57.14,36507.947,36319.804,32203.258,50176.202,-1.165,44.83,0.7824311036690579,-1.0,1.0,0.9998,5.284,1.0,0.01985849246578104,1.0002800624129946,,4.331,0.053,46595.0
27214,HMSDIS,LH2,II,0.44067515755994247,4.369584786515816,6.449,69.002,69.098,59.19,91.96,61620.157,61705.906,52863.522,82129.408,-1.165,44.83,0.7824311036690579,-1.0,1.0,0.9999,5.284,1.0,0.01985849246578104,1.0001400156016242,,14.128,0.238,212799.0
27215,HMSDIS,LH2,II,0.44067515755994247,4.369584786515816,6.449,70.78,70.906,61.4,94.2,68089.25,68210.69,59066.279,90625.828,-1.165,44.83,0.7824311036690579,5.0,-1.0,0.9999,5.284,1.0,0.01985849246578104,5.00660811190152,,14.481,0.244,234964.0
27220,HMSDIS,Dummy,II,0.44067515755994247,4.369584786515816,6.449,40.594,40.46,35.48,55.2,37678.254,37554.603,32932.229,51236.852,-1.165,44.83,0.7824311036690579,-1.0,1.0,0.9999,5.284,1.0,0.01985849246578104,1.0002100331046417,,4.227,0.051,47742.0
27247,HMSDIS,LD2,II,0.44067515755994247,4.369584786515816,6.449,29.116,29.015,25.57,39.76,23795.846,23713.207,20898.263,32501.517,-1.165,44.83,0.7824311036690579,-1.0,1.0,0.9999,5.284,1.0,0.01985849246578104,1.0001400156016242,,21.941,0.187,152522.0
27248,HMSDIS,LD2,II,0.44067515755994247,4.369584786515816,6.449,29.073,28.967,25.6,39.89,24924.293,24833.526,21947.319,34199.335,-1.165,44.83,0.7824311036690579,9.0,-1.0,0.9999,5.284,1.0,0.01985849246578104,9.010721776745653,,21.916,0.187,160148.0
27262,HMSDIS,LH2,II,0.44067515755994247,4.369584786515816,6.449,60.189,60.041,53.17,82.48,66116.647,65953.553,58407.747,90609.574,-1.165,44.83,0.7824311036690579,-1.0,1.0,0.9998,5.284,1.0,0.01985849246578104,1.000440145642956,,12.35,0.21,230555.0
27264,HMSDIS,LH2,II,0.44067515755994247,4.369584786515816,6.449,59.313,59.177,52.39,81.43,48441.85,48330.73,42791.38,66512.603,-1.165,44.83,0.7824311036690579,5.0,-1.0,0.9999,5.284,1.0,0.01985849246578104,5.0060066573280615,,12.034,0.204,166933.0
27270,HMSDIS,Dummy,II,0.44067515755994247,4.369584786515816,6.449,39.949,39.845,35.11,54.49,33633.984,33546.694,29567.371,45883.873,-1.165,44.83,0.7824311036690579,-1.0,1.0,0.9999,5.284,1.0,0.01985849246578104,1.000100010001,,4.163,0.051,43025.0
27282,HMSDIS,C,II,0.44067515755994247,4.369584786515816,6.449,47.216,47.087,41.79,64.97,11015.741,10985.72,9751.342,15159.115,-1.165,44.83,0.7824311036690579,-1.0,1.0,0.9998,5.284,1.0,0.01985849246578104,1.0008505928933824,,22.844,0.213,49750.0
27283,HMSDIS,C,II,0.44067515755994247,4.369584786515816,6.449,47.431,47.276,41.86,65.02,38628.964,38502.605,34091.554,52955.253,-1.165,44.83,0.7824311036690579,-1.0,1.0,0.9998,5.284,1.0,0.01985849246578104,1.0002000400080016,,22.941,0.215,174963.0
27284,HMSDIS,C,II,0.44067515755994247,4.369584786515816,6.449,47.319,47.112,41.59,64.6,42321.029,42135.453,37203.279,57776.869,-1.165,44.83,0.7824311036690579,9.0,-1.0,0.9996,5.284,1.0,0.01985849246578104,9.01270427189084,,22.873,0.213,190287.0
27295,HMSDIS,Cu,II,0.44067515755994247,4.369584786515816,6.449,47.786,47.604,42.17,65.42,43889.9,43722.992,38733.463,60087.717,-1.165,44.83,0.7824311036690579,-1.0,1.0,0.9998,5.284,1.0,0.01985849246578104,1.0006403217495714,,25.565,0.209,191612.0
27297,HMSDIS,Cu,II,0.44067515755994247,4.369584786515816,6.449,48.328,48.121,42.63,66.29,43497.575,43311.338,38374.513,59669.08,-1.165,44.83,0.7824311036690579,9.0,-1.0,0.9993,5.284,1.0,0.01985849246578104,9.016944407490001,,25.844,0.211,189485.0
27298,HMSDIS,Al,II,0.44067515755994247,4.369584786515816,6.449,40.443,40.292,35.74,55.72,70956.251,70691.277,62717.193,97766.411,-1.165,44.83,0.7824311036690579,-1.0,1.0,0.9998,5.284,1.0,0.01985849246578104,1.0002000400080016,,5.234,0.064,111522.0
27299,HMSDIS,Al,II,0.44067515755994247,4.369584786515816,6.449,39.698,39.565,35.13,54.76,67405.424,67179.659,59663.174,92979.392,-1.165,44.83,0.7824311036690579,2.0,-1.0,0.9997,5.284,1.0,0.01985849246578104,2.002402342161962,,5.138,0.063,106252.0
27372,HMSDIS,LH2,II,0.44067515755994247,4.369584786515816,6.449,68.241,68.165,60.16,90.84,62481.816,62412.388,55089.45,83173.153,-1.165,44.83,0.7824311036690579,-1.0,1.0,0.9999,5.284,1.0,0.01985849246578104,1.0001500175018752,,13.908,0.236,216426.0
27373,HMSDIS,LH2,II,0.44067515755994247,4.369584786515816,6.449,68.473,68.357,60.34,91.17,58550.689,58451.599,51597.286,77959.018,-1.165,44.83,0.7824311036690579,5.0,-1.0,0.9998,5.284,1.0,0.01985849246578104,5.006557478841522,,13.956,0.236,202026.0
27379,HMSDIS,Dummy,II,0.44067515755994247,4.369584786515816,6.449,39.407,39.232,34.78,54.24,36560.197,36397.29,32270.604,50322.404,-1.165,44.83,0.7824311036690579,-1.0,1.0,0.9998,5.284,1.0,0.01985849246578104,1.0002000400080016,,4.104,0.051,47052.0
27415,HMSDIS,LD2,II,0.44067515755994247,4.369584786515816,6.449,28.564,28.432,25.1,38.99,24950.468,24835.497,21931.97,34064.357,-1.165,44.83,0.7824311036690579,-1.0,1.0,0.9998,5.284,1.0,0.01985849246578104,1.0009407361527545,,21.529,0.183,159612.0
27417,HMSDIS,LD2,II,0.44067515755994247,4.369584786515816,6.449,28.01,27.899,24.74,38.54,23250.237,23157.957,20541.568,31998.143,-1.165,44.83,0.7824311036690579,9.0,-1.0,0.9997,5.284,1.0,0.01985849246578104,9.012885370711977,,21.104,0.179,148479.0
27430,HMSDIS,LH2,II,0.44067515755994247,4.369584786515816,6.449,57.734,57.523,51.31,79.91,54662.682,54463.666,48583.694,75663.848,-1.165,44.83,0.7824311036690579,-1.0,1.0,0.9999,5.284,1.0,0.01985849246578104,1.000100010001,,11.813,0.199,188480.0
27431,HMSDIS,LH2,II,0.44067515755994247,4.369584786515816,6.449,60.447,60.26,53.76,83.72,53842.223,53675.204,47891.586,74574.878,-1.165,44.83,0.7824311036690579,5.0,-1.0,0.9998,5.284,1.0,0.01985849246578104,5.005855880243844,,12.367,0.209,185843.0
27438,HMSDIS,Dummy,II,0.44067515755994247,4.369584786515816,6.449,39.895,39.706,35.21,54.74,36055.239,35884.657,31826.576,49477.341,-1.165,44.83,0.7824311036690579,-1.0,1.0,0.9999,5.284,1.0,0.01985849246578104,1.000100010001,,4.158,0.051,45815.0
27452,HMSDIS,LH2,II,0.16039845261724286,1.5904564310313918,6.449,21.206,21.119,18.74,29.25,17188.236,17117.601,15194.692,23709.629,-1.165,26.6,0.4642575810304917,-1.0,2.0,0.9998,5.284,1.0,0.010471033601452939,2.0013607331679237,,67.973,1.309,1061209.0
27453,HMSDIS,LH2,II,0.16039845261724286,1.5904564310313918,6.449,21.128,21.033,18.68,29.15,18830.121,18745.017,16651.791,25982.144,-1.165,26.6,0.4642575810304917,33.0,-1.0,0.9996,5.284,1.0,0.010471033601452939,33.042613207867845,,67.744,1.308,1165540.0
27457,HMSDIS,Dummy,II,0.16039845261724286,1.5904564310313918,6.449,46.931,46.75,41.58,64.97,37664.608,37519.417,33372.828,52144.17,-1.165,26.6,0.4642575810304917,-1.0,2.0,0.9997,5.284,1.0,0.010471033601452939,2.001160504995415,,51.369,1.027,823997.0
27469,HMSDIS,LH2,II,0.16039845261724286,1.5904564310313918,6.449,64.454,64.265,57.16,88.12,47329.022,47190.47,41978.432,64713.139,-1.165,26.6,0.4642575810304917,-1.0,5.0,0.9997,5.284,1.0,0.010471033601452939,5.006356616052612,,203.702,3.955,2903991.0
27470,HMSDIS,LH2,II,0.16039845261724286,1.5904564310313918,6.449,63.571,63.425,56.39,86.91,86355.451,86157.597,76611.996,118066.04,-1.165,26.6,0.4642575810304917,65.0,-1.0,0.9998,5.284,1.0,0.010471033601452939,65.10740834261689,,201.006,3.909,5310282.0
27472,HMSDIS,Dummy,II,0.16039845261724286,1.5904564310313918,6.449,50.529,50.326,44.73,69.92,-999.0,-999.0,-999.0,1262.726,-1.165,26.6,0.4642575810304917,-1.0,5.0,0.9996,5.284,1.0,0.010471033601452939,5.002000800320128,,55.437,1.103,19911.0
27484,HMSDIS,LH2,II,0.16039845261724286,1.5904564310313918,6.449,24.926,24.816,22.01,34.41,20800.856,20709.256,18370.491,28716.42,-1.165,26.6,0.4642575810304917,-1.0,5.0,0.9998,5.284,1.0,0.010471033601452939,5.001000200040008,,79.803,1.543,1287537.0
27485,HMSDIS,LH2,II,0.16039845261724286,1.5904564310313918,6.449,25.015,24.903,22.1,34.54,21669.431,21572.753,19147.549,29926.509,-1.165,26.6,0.4642575810304917,12.0,-1.0,0.9997,5.284,1.0,0.010471033601452939,129.05710225055475,,80.084,1.549,1341468.0
27488,HMSDIS,Dummy,II,0.16039845261724286,1.5904564310313918,6.449,50.018,49.806,44.06,68.63,44330.708,44143.283,39052.213,60827.446,-1.165,26.6,0.4642575810304917,-1.0,5.0,0.9997,5.284,1.0,0.010471033601452939,5.002050675709369,,54.807,1.098,972885.0
27491,HMSDIS,LH2,II,0.16039845261724286,1.5904564310313918,6.449,64.558,64.461,57.31,85.91,60829.082,60737.601,54004.087,80947.156,1.165,26.6,0.4642575810304917,-1.0,5.0,0.9986,5.284,1.0,0.010471033601452939,5.007009813739235,,898.372,0.835,786709.0
27494,HMSDIS,Dummy,II,0.16039845261724286,1.5904564310313918,6.449,49.559,49.349,44.0,68.83,45704.014,45510.161,40582.654,63476.424,1.165,26.6,0.4642575810304917,-1.0,5.0,0.9988,5.284,1.0,0.010471033601452939,5.006307587105606,,227.015,0.159,146538.0
27498,HMSDIS,LH2,II,0.16039845261724286,1.5904564310313918,6.449,25.193,25.082,22.25,34.81,24663.722,24554.998,21787.092,34080.793,1.165,26.6,0.4642575810304917,-1.0,5.0,0.9989,5.284,1.0,0.010471033601452939,5.00735877941071,,366.277,0.317,310251.0
27499,HMSDIS,LH2,II,0.16039845261724286,1.5904564310313918,6.449,25.441,25.328,22.49,35.18,23057.333,22954.753,20383.397,31886.815,1.165,26.6,0.4642575810304917,-1.0,5.0,0.9983,5.284,1.0,0.010471033601452939,5.011120257140544,,369.78,0.32,289569.0
27508,HMSDIS,LH2,II,0.22041540436060764,2.185564085211304,6.449,58.067,57.912,51.23,79.75,55343.347,55195.024,48831.599,76017.148,1.165,31.29,0.5461135229490257,-1.0,5.0,0.9984,5.284,1.0,0.013164994055150982,5.0114707353201915,,505.398,0.347,330475.0
27509,HMSDIS,LH2,II,0.22041540436060764,2.185564085211304,6.449,60.006,59.853,52.86,82.39,54534.103,54394.893,48039.696,74876.131,1.165,31.29,0.5461135229490257,-1.0,5.0,0.9981,5.284,1.0,0.013164994055150982,5.0134787325590064,,522.041,0.359,325890.0
27511,HMSDIS,Dummy,II,0.22041540436060764,2.185564085211304,6.449,48.769,48.54,43.09,67.42,40902.912,40710.381,36140.069,56551.148,1.165,31.29,0.5461135229490257,-1.0,1.0,0.9989,5.284,1.0,0.013164994055150982,1.0022237018785698,,153.173,0.081,68224.0
27512,HMSDIS,Dummy,II,0.22041540436060764,2.185564085211304,6.449,49.405,49.173,43.72,68.43,42761.617,42560.816,37848.421,59233.467,1.165,31.29,0.5461135229490257,-1.0,1.0,0.9991,5.284,1.0,0.013164994055150982,1.0020832689870613,,155.147,0.082,70627.0
27517,HMSDIS,LH2,II,0.3104200611266066,3.078019609815708,6.449,69.731,69.58,61.88,92.59,58496.658,58370.33,51915.984,77678.093,1.165,37.33,0.6515314097694832,-1.0,1.0,0.9987,5.284,1.0,0.016419849408347956,1.04056210024199,,310.033,0.148,123839.0
27518,HMSDIS,LH2,II,0.3104200611266066,3.078019609815708,6.449,63.782,63.651,56.58,85.07,56129.362,56013.624,49796.508,74866.08,1.165,37.33,0.6515314097694832,-1.0,2.0,0.9991,5.284,1.0,0.016419849408347956,2.0023222252378754,,283.96,0.135,118881.0
27521,HMSDIS,Dummy,II,0.3104200611266066,3.078019609815708,6.449,50.66,50.466,44.85,70.11,44227.237,44058.614,39157.905,61211.892,1.165,37.33,0.6515314097694832,-1.0,1.0,0.9991,5.284,1.0,0.016419849408347956,1.0014415891878181,,96.307,0.038,33517.0
27522,HMSDIS,Dummy,II,0.3104200611266066,3.078019609815708,6.449,35.632,35.516,31.75,49.4,-999.0,-999.0,-999.0,-999.0,1.165,37.33,0.6515314097694832,-1.0,1.0,1.0,5.284,1.0,0.016419849408347956,-0.001001001001001001,,67.768,0.027,110.0
27523,HMSDIS,Dummy,II,0.3104200611266066,3.078019609815708,6.449,49.361,49.172,43.67,68.27,48829.341,48643.064,43209.139,67543.519,1.165,37.33,0.6515314097694832,-1.0,1.0,0.9991,5.284,1.0,0.016419849408347956,1.0009008107296566,,93.873,0.038,37394.0
27532,HMSDIS,LD2,II,0.3104200611266066,3.078019609815708,6.449,66.399,66.266,58.79,88.36,47971.547,47875.049,42478.339,63842.355,1.165,37.33,0.6515314097694832,-1.0,3.0,0.9988,5.284,1.0,0.016419849408347956,3.0062197363608623,,540.067,0.271,195873.0
27533,HMSDIS,LD2,II,0.3104200611266066,3.078019609815708,6.449,59.952,59.83,53.1,80.19,39199.763,39119.763,34721.044,52434.642,1.165,37.33,0.6515314097694832,-1.0,3.0,0.9987,5.284,1.0,0.016419849408347956,3.005798729799353,,488.488,0.246,160662.0
27560,HMSDIS,LH2,II,0.44067515755994247,4.369584786515816,6.449,68.835,68.654,60.96,91.37,68090.504,67911.487,60301.368,90381.572,1.165,44.83,0.7824311036690579,-1.0,1.0,0.999,5.284,1.0,0.01985849246578104,1.0017924170104393,,101.387,0.042,41108.0
27561,HMSDIS,LH2,II,0.44067515755994247,4.369584786515816,6.449,71.038,70.888,63.01,94.21,64501.544,64365.256,57220.335,85546.126,1.165,44.83,0.7824311036690579,-1.0,1.0,0.9982,5.284,1.0,0.01985849246578104,1.0028863631146805,,104.604,0.043,39256.0
27564,HMSDIS,Dummy,II,0.44067515755994247,4.369584786515816,6.449,49.748,49.559,43.98,68.68,47773.941,47592.175,42236.742,65960.602,1.165,44.83,0.7824311036690579,-1.0,1.0,0.9984,5.284,1.0,0.01985849246578104,1.001602564102564,,49.222,0.018,17209.0
27565,HMSDIS,Dummy,II,0.44067515755994247,4.369584786515816,6.449,50.107,49.913,44.13,68.73,41286.502,41126.247,36361.93,56632.722,1.165,44.83,0.7824311036690579,-1.0,1.0,0.9981,5.284,1.0,0.01985849246578104,1.001903616872057,,49.58,0.018,14875.0
27566,HMSDIS,C,II,0.44067515755994247,4.369584786515816,6.449,49.515,49.334,43.84,68.49,48514.162,48336.546,42958.557,67108.817,1.165,44.83,0.7824311036690579,-1.0,1.0,0.9989,5.284,1.0,0.01985849246578104,1.001381598179956,,185.902,0.051,50158.0
27567,HMSDIS,C,II,0.44067515755994247,4.369584786515816,6.449,49.341,49.147,43.49,67.77,45285.078,45106.792,39918.779,62203.201,1.165,44.83,0.7824311036690579,-1.0,1.0,0.9985,5.284,1.0,0.01985849246578104,1.0015022533800702,,185.291,0.051,47139.0
27572,HMSDIS,Cu,II,0.44067515755994247,4.369584786515816,6.449,69.718,69.569,61.88,92.72,57658.861,57535.014,51182.128,76688.371,1.165,44.83,0.7824311036690579,-1.0,1.0,0.9986,5.284,1.0,0.01985849246578104,1.0033886723190386,,383.327,0.112,92870.0
27573,HMSDIS,Cu,II,0.44067515755994247,4.369584786515816,6.449,68.23,68.11,60.6,90.88,56182.66,56083.997,49902.956,74835.185,1.165,44.83,0.7824311036690579,-1.0,1.0,0.9988,5.284,1.0,0.01985849246578104,1.002876245059325,,374.209,0.11,90820.0
27574,HMSDIS,Al,II,0.44067515755994247,4.369584786515816,6.449,49.125,48.927,43.58,68.16,45256.125,45074.25,40151.01,62797.44,1.165,44.83,0.7824311036690579,-1.0,1.0,0.9983,5.284,1.0,0.01985849246578104,1.0017028949213664,,59.823,0.02,18694.0
27575,HMSDIS,Al,II,0.44067515755994247,4.369584786515816,6.449,50.573,50.373,44.87,70.17,45709.473,45528.059,40556.696,63429.578,1.165,44.83,0.7824311036690579,-1.0,1.0,0.9986,5.284,1.0,0.01985849246578104,1.0016123013311264,,61.618,0.021,18891.0
27576,HMSDIS,LD2,II,0.44067515755994247,4.369584786515816,6.449,70.817,70.656,62.9,94.21,66423.722,66272.564,58998.135,88371.557,1.165,44.83,0.7824311036690579,-1.0,1.0,0.9985,5.284,1.0,0.01985849246578104,1.0033484144626814,,215.61,0.074,69732.0
27579,HMSDIS,LD2,II,0.44067515755994247,4.369584786515816,6.449,68.68,68.517,60.85,91.51,69136.372,68972.275,61262.707,92126.018,1.165,44.83,0.7824311036690579,-1.0,1.0,0.9984,5.284,1.0,0.01985849246578104,1.0039920652177825,,209.209,0.069,69667.0
27580,HMSDIS,LD2,II,0.44067515755994247,4.369584786515816,6.449,70.773,70.617,62.43,94.2,65515.263,65370.385,57797.256,87208.702,1.165,44.83,0.7824311036690579,-1.0,1.0,0.9984,5.284,1.0,0.01985849246578104,1.0041430460089669,,215.526,0.071,65373.0
27581,HMSDIS,LH2,II,0.44067515755994247,4.369584786515816,6.449,68.568,68.441,60.45,91.24,118650.97,118430.45,104617.92,157893.3,1.165,44.83,0.7824311036690579,-1.0,1.0,0.9988,5.284,1.0,0.01985849246578104,1.0017423826166891,,101.075,0.041,70360.0
27582,HMSDIS,LH2,II,0.44067515755994247,4.369584786515816,6.449,42.803,42.686,37.79,57.96,3008.443,3000.26,2656.478,4073.996,1.165,44.83,0.7824311036690579,-1.0,1.0,0.9923,5.284,1.0,0.01985849246578104,1.007759750075582,,63.345,0.028,1974.0
27660,HMSDIS,LD2,II,0.3104200611266066,3.078019609815708,6.449,18.045,17.985,15.83,24.57,11637.68,11598.743,10211.367,15850.744,-1.165,37.33,0.6515314097694832,-1.0,1.0,0.9998,5.284,1.0,0.016419849408347956,1.0004701669530789,,39.021,0.391,252473.0
